city,lat,lon,timestamp,pm2_5,pm10,no2,o3,so2,co,aqi_category
Sinor,21.9111503,73.3384024,2025-11-24 00:00:00,75.4,77.5,33.6,50.0,15.5,776.0,Moderate
Hastinapur,29.1539372,77.9898759,2025-11-24 00:00:00,136.9,138.8,24.3,60.0,23.6,1051.0,Very Poor
Bithur,26.6008094,80.2722286,2025-11-24 00:00:00,123.9,127.6,29.5,48.0,18.4,881.0,Very Poor
Phaphamau,25.5288334,81.856318,2025-11-24 00:00:00,120.1,125.3,25.1,52.0,25.0,667.0,Very Poor
Jamalpur,25.3138767,86.4897172,2025-11-24 00:00:00,143.0,149.0,34.6,47.0,27.1,544.0,Very Poor
Sultanganj,25.2457955,86.7367437,2025-11-24 00:00:00,143.0,149.0,38.1,43.0,28.5,612.0,Very Poor
Gayespur,22.9656454,88.5024704,2025-11-24 00:00:00,172.8,177.4,86.3,18.0,46.2,1372.0,Very Poor
Budge Budge,22.4736567,88.173933,2025-11-24 00:00:00,185.3,189.1,60.0,38.0,57.5,1261.0,Very Poor
Barrackpore,22.7641623,88.3776088,2025-11-24 00:00:00,172.8,177.4,86.3,18.0,46.2,1091.0,Very Poor
Khardaha,22.7156992,88.381582,2025-11-24 00:00:00,172.8,177.4,86.3,18.0,46.2,1125.0,Very Poor
Panihati,22.6950342,88.4073585,2025-11-24 00:00:00,172.8,177.4,86.3,18.0,46.2,1125.0,Very Poor
Bally,22.6469581,88.343612,2025-11-24 00:00:00,172.8,177.4,86.3,18.0,46.2,1294.0,Very Poor
Chadoora,33.9437273,74.7986725,2025-11-24 00:00:00,79.4,82.9,55.0,18.0,20.3,532.0,Moderate
Vadasserikkara,9.3407808,76.8293265,2025-11-24 00:00:00,32.0,32.4,42.9,6.0,10.1,765.0,Satisfactory
Karimnagar,18.4348122,79.1328042,2025-11-24 00:00:00,71.2,71.9,22.4,60.0,12.1,638.0,Moderate
Warangal,17.9820644,79.5970954,2025-11-24 00:00:00,72.9,74.0,20.7,79.0,18.9,537.0,Moderate
Bhuragaon,26.4049192,92.2343866,2025-11-24 00:00:00,54.1,55.5,16.7,55.0,7.0,357.0,Satisfactory
Kamalabari,26.9465639,94.1657745,2025-11-24 00:00:00,42.8,44.2,17.8,42.0,5.6,514.0,Satisfactory
Loha,18.956788,77.1243154,2025-11-24 00:00:00,28.5,29.0,6.0,72.0,9.1,452.0,Good
Villianur,11.9132643,79.7550761,2025-11-24 00:00:00,8.8,10.7,8.5,52.0,4.2,223.0,Good
Kattappana,9.7561717,77.1140611,2025-11-24 00:00:00,2.4,2.4,7.3,39.0,1.6,212.0,Good
Omalloor,9.2427057,76.7558362,2025-11-24 00:00:00,32.0,32.4,42.9,6.0,10.1,739.0,Satisfactory
Paliyad,22.258718,71.5619822,2025-11-24 00:00:00,13.6,15.5,7.9,77.0,6.0,417.0,Good
Pandalam,9.2251208,76.6781249,2025-11-24 00:00:00,32.0,32.4,42.9,6.0,10.1,657.0,Satisfactory
Konch,25.9952332,79.1483252,2025-11-24 00:00:00,99.2,104.8,32.3,53.0,11.8,645.0,Poor
Vagamon,9.6885988,76.9068551,2025-11-24 00:00:00,29.2,29.5,35.8,10.0,6.7,196.0,Good
Gogamukh,27.4348123,94.3160033,2025-11-24 00:00:00,19.2,20.0,13.2,10.0,0.8,460.0,Good
Chandel,24.3312009,94.0011081,2025-11-24 00:00:00,28.6,30.4,15.7,36.0,3.6,181.0,Good
Zirakpur,30.6557257,76.8200648,2025-11-24 00:00:00,73.6,74.7,48.9,24.0,21.4,1018.0,Moderate
Khawzawl,23.5216539,93.1861639,2025-11-24 00:00:00,22.9,25.0,11.3,36.0,2.0,253.0,Good
Karukachal,9.5011646,76.638361,2025-11-24 00:00:00,29.2,29.5,35.8,10.0,6.7,790.0,Good
Mallappally,9.4459505,76.655344,2025-11-24 00:00:00,29.2,29.5,35.8,10.0,6.7,931.0,Good
Gangarampur,25.4070884,88.516124,2025-11-24 00:00:00,136.9,139.7,36.6,30.0,16.1,1023.0,Very Poor
Malkajgiri,17.4511764,78.5368997,2025-11-24 00:00:00,31.4,32.5,18.2,72.0,12.1,512.0,Satisfactory
Mudki,30.7800562,74.8817217,2025-11-24 00:00:00,151.3,153.2,38.7,66.0,29.9,1437.0,Very Poor
Chavakkad,10.5810467,76.0232975,2025-11-24 00:00:00,16.8,16.9,10.0,72.0,6.2,268.0,Good
Gurramkonda,13.7802588,78.5890875,2025-11-24 00:00:00,5.9,7.1,4.2,57.0,1.9,215.0,Good
Kunnamkulam,10.6510912,76.0687448,2025-11-24 00:00:00,22.4,22.6,13.8,69.0,7.9,304.0,Good
Saraikela,22.6996392,85.931258,2025-11-24 00:00:00,152.3,156.5,43.1,62.0,64.6,674.0,Very Poor
Balugaon,19.7492249,85.2063944,2025-11-24 00:00:00,59.5,61.9,5.4,132.0,14.3,526.0,Satisfactory
Meghrej,23.4947987,73.5126493,2025-11-24 00:00:00,49.9,52.6,13.7,67.0,8.7,355.0,Satisfactory
Surankote,33.6397843,74.2617936,2025-11-24 00:00:00,38.0,39.9,16.4,78.0,8.6,303.0,Satisfactory
Rupana,30.40743,74.5242357,2025-11-24 00:00:00,154.6,157.4,34.2,69.0,29.8,1128.0,Very Poor
Nirmal,19.0924602,78.3486041,2025-11-24 00:00:00,49.0,49.6,17.8,68.0,14.2,392.0,Satisfactory
Muddanuru,14.688033,78.393539,2025-11-24 00:00:00,6.7,8.1,6.5,51.0,6.7,282.0,Good
Tadipatri,14.9069559,78.0097071,2025-11-24 00:00:00,6.5,7.5,8.6,44.0,9.4,255.0,Good
Yerraguntla,14.6371546,78.5395099,2025-11-24 00:00:00,6.7,8.1,6.5,51.0,6.7,258.0,Good
Atmakur,14.6158845,79.624573,2025-11-24 00:00:00,11.5,15.0,5.0,60.0,2.4,266.0,Good
Palur,19.4487939,85.0797103,2025-11-24 00:00:00,59.5,61.9,5.4,132.0,14.3,486.0,Satisfactory
Tattapani,31.2487174,77.0878766,2025-11-24 00:00:00,54.6,57.2,31.5,61.0,20.8,608.0,Satisfactory
Ardhapur,19.2874373,77.3750781,2025-11-24 00:00:00,28.2,28.8,6.3,72.0,10.1,296.0,Good
Mangrul Pir,20.3146978,77.3430925,2025-11-24 00:00:00,28.5,28.8,7.6,94.0,12.2,373.0,Good
Nedumangad,8.6052249,77.0029782,2025-11-24 00:00:00,7.2,7.3,9.8,33.0,1.5,318.0,Good
Darwha,20.3096454,77.7719299,2025-11-24 00:00:00,32.9,33.3,10.9,89.0,16.0,441.0,Satisfactory
Chimur,20.4942258,79.373825,2025-11-24 00:00:00,44.0,45.2,6.5,83.0,9.6,450.0,Satisfactory
Arvi,20.9985516,78.230057,2025-11-24 00:00:00,54.2,54.8,19.8,62.0,16.4,408.0,Satisfactory
Rattihalli,14.421473,75.5148233,2025-11-24 00:00:00,7.1,7.3,5.5,71.0,4.8,215.0,Good
Alampur,15.8799583,78.1350753,2025-11-24 00:00:00,11.7,12.5,5.5,55.0,2.9,238.0,Good
Vadipatti,10.0825596,77.9683428,2025-11-24 00:00:00,10.6,10.7,16.7,30.0,7.5,250.0,Good
Vaiyappamalai,11.4154227,78.0806868,2025-11-24 00:00:00,15.0,15.3,19.1,32.0,7.0,347.0,Good
Jaduguda,22.6556344,86.349953,2025-11-24 00:00:00,157.9,162.1,48.4,53.0,50.0,622.0,Very Poor
Mandu,22.3473418,75.3973073,2025-11-24 00:00:00,64.0,65.0,22.2,59.0,14.7,528.0,Moderate
Kollapur,16.1061268,78.3194833,2025-11-24 00:00:00,11.6,12.4,6.2,56.0,2.4,236.0,Good
Wanaparthy,16.3617799,78.0610836,2025-11-24 00:00:00,13.5,14.2,4.7,60.0,3.1,246.0,Good
Velugodu,15.7203879,78.5725108,2025-11-24 00:00:00,10.1,11.7,5.9,57.0,2.7,251.0,Good
Bheemgal,18.7016214,78.4480669,2025-11-24 00:00:00,46.9,47.6,7.6,74.0,17.2,371.0,Satisfactory
Chhachhrauli,30.245568,77.3592324,2025-11-24 00:00:00,71.7,72.6,35.4,18.0,13.2,978.0,Moderate
Koilakuntla,15.2309854,78.3179511,2025-11-24 00:00:00,8.4,9.8,4.9,56.0,2.7,251.0,Good
Bethamcherla,15.4517249,78.1471135,2025-11-24 00:00:00,9.3,10.7,5.8,55.0,2.0,239.0,Good
Banaganapalle,15.3205734,78.224988,2025-11-24 00:00:00,8.4,9.8,4.9,56.0,2.7,296.0,Good
Owk,15.208545,78.1165051,2025-11-24 00:00:00,7.3,8.4,6.9,47.0,4.3,255.0,Good
Jammalamadugu,14.8473457,78.382172,2025-11-24 00:00:00,6.7,8.1,6.5,51.0,6.7,266.0,Good
Markapur,15.7406698,79.2698502,2025-11-24 00:00:00,9.6,12.3,6.9,57.0,1.6,230.0,Good
Raikal,18.9047907,78.8080213,2025-11-24 00:00:00,82.0,82.9,19.5,64.0,26.0,593.0,Moderate
Mogilipet,18.9672182,78.6533702,2025-11-24 00:00:00,82.0,82.9,19.5,64.0,26.0,521.0,Moderate
Balwadi,21.4413197,75.2233934,2025-11-24 00:00:00,37.3,37.8,16.8,60.0,10.8,392.0,Satisfactory
Daryapur,20.9244231,77.3240074,2025-11-24 00:00:00,34.2,34.5,12.5,79.0,9.5,496.0,Satisfactory
Barwani,22.0333621,74.8978374,2025-11-24 00:00:00,55.6,56.5,18.7,83.0,16.3,425.0,Satisfactory
Kamakhyanagar,20.9329215,85.5416343,2025-11-24 00:00:00,92.2,93.4,22.4,63.0,23.6,584.0,Poor
Sundarnagar,31.5181989,76.8848915,2025-11-24 00:00:00,47.7,49.6,18.0,64.0,10.5,489.0,Satisfactory
Chintpurni,31.80677,76.1059713,2025-11-24 00:00:00,67.5,68.7,30.4,44.0,7.9,922.0,Moderate
Manmad,20.2519828,74.4392286,2025-11-24 00:00:00,39.3,39.9,11.1,83.0,12.6,469.0,Satisfactory
Charar-E-Sharief,33.8630442,74.7657864,2025-11-24 00:00:00,79.4,82.9,55.0,18.0,20.3,532.0,Moderate
Khansahib,33.9322859,74.6582664,2025-11-24 00:00:00,79.4,82.9,55.0,18.0,20.3,406.0,Moderate
Bhadgaon,20.6705828,75.2293045,2025-11-24 00:00:00,49.4,50.1,22.8,51.0,20.0,571.0,Satisfactory
Mayani,17.4428824,74.5489394,2025-11-24 00:00:00,46.6,47.8,35.6,37.0,8.2,300.0,Satisfactory
Jamkhed,18.7362095,75.3120538,2025-11-24 00:00:00,19.0,19.4,4.3,91.0,9.3,301.0,Good
Chandur Bazar,21.2375703,77.7479366,2025-11-24 00:00:00,52.9,53.3,16.7,83.0,10.5,492.0,Satisfactory
Katol,21.2751818,78.5865696,2025-11-24 00:00:00,60.5,61.0,15.5,75.0,17.9,442.0,Moderate
Akkalkuva,21.5549576,74.0161784,2025-11-24 00:00:00,83.4,84.3,35.8,60.0,18.1,362.0,Moderate
Narkhed,21.4713218,78.5337171,2025-11-24 00:00:00,50.3,51.1,16.4,65.0,9.8,370.0,Satisfactory
Kanhan,21.2290483,79.2396426,2025-11-24 00:00:00,94.8,96.2,44.4,47.0,57.4,705.0,Poor
Waraseoni,21.7646404,80.0492523,2025-11-24 00:00:00,106.6,109.0,41.0,30.0,18.3,518.0,Poor
Adampur,31.4310724,75.7161526,2025-11-24 00:00:00,132.7,133.6,39.7,57.0,21.9,1338.0,Very Poor
Naina Devi,31.3081912,76.5362208,2025-11-24 00:00:00,113.6,115.3,59.9,15.0,16.5,714.0,Poor
Bhotta,31.6087187,76.5625104,2025-11-24 00:00:00,84.1,85.7,38.6,35.0,12.6,610.0,Moderate
Kedgaon,18.4551239,74.3780192,2025-11-24 00:00:00,35.5,36.1,27.1,39.0,9.5,486.0,Satisfactory
Banjar,31.6371886,77.3450995,2025-11-24 00:00:00,39.6,41.3,17.7,65.0,9.4,318.0,Satisfactory
Bhilai,21.2120677,81.3732849,2025-11-24 00:00:00,106.6,108.0,54.1,44.0,23.6,793.0,Poor
Govada,17.805197,82.9639561,2025-11-24 00:00:00,49.7,51.1,14.6,53.0,5.8,408.0,Satisfactory
Bamitha,24.7691693,79.8742917,2025-11-24 00:00:00,75.4,82.4,7.7,95.0,9.2,489.0,Moderate
Nepanagar,21.4525873,76.3911591,2025-11-24 00:00:00,40.9,41.6,17.7,47.0,7.3,377.0,Satisfactory
